plot_id,a_hhid,resp_id,latitude,longitude,unique_id
p1_2,10140101,101401011,30.0509143573596,74.8431205004453,110140101
p1_3,10140101,101401011,30.0509047804766,74.8432780802249,110140101
p1_4,10140101,101401011,30.0505724910841,74.8433240130543,110140101
p1_5,10140101,101401011,30.0505881623993,74.8436096683144,110140101
p1_6,10140101,101401011,30.0503551238827,74.8436619713902,110140101
p1_7,10140101,101401011,30.0503591868254,74.8440646380186,110140101
p1_8,10140101,101401011,30.0507175957594,74.8440411686897,110140101
p1_9,10140101,101401011,30.0507202076416,74.8442564159631,110140101
p1_10,10140101,101401011,30.0503835644783,74.8442768678069,110140101
p1_11,10140101,101401011,30.050448861733,74.8447351902723,110140101
p1_12,10140101,101401011,30.0515026083666,74.8448840528726,110140101
p1_13,10140101,101401011,30.0515580378571,74.8441166058182,110140101
p1_14,10140101,101401011,30.0516604807604,74.8432019725441,110140101
p1_1,10160009,101600091,30.2252816789895,75.3142374381422,110160009
p1_2,10160009,101600091,30.2240409020675,75.3141164034605,110160009
p1_3,10160009,101600091,30.2240400329677,75.3148942440748,110160009
p1_4,10160009,101600091,30.2254592626384,75.3149301186203,110160009
p1_5,10160009,101600091,30.2252816789895,75.3142374381422,110160009
p1_1,10160023,101600231,30.2281458642325,75.3280152752995,110160023
p1_2,10160023,101600231,30.2279908811237,75.330032967031,110160023
p1_3,10160023,101600231,30.2279532216398,75.3312443196773,110160023
p1_4,10160023,101600231,30.2274474244045,75.3315152227878,110160023
p1_5,10160023,101600231,30.2275311447451,75.3300205618143,110160023
p1_6,10160023,101600231,30.2274949335339,75.3299947455525,110160023
p1_7,10160023,101600231,30.2276079124689,75.3279948234558,110160023
p1_8,10160023,101600231,30.2277889681837,75.327995494008,110160023
p1_9,10160023,101600231,30.2279581463423,75.3279988467693,110160023
p1_10,10160023,101600231,30.2281458642325,75.3280152752995,110160023
p1_1,10160027,101600271,30.2326805328874,75.3263556584715,110160027
p1_2,10160027,101600271,30.2331752956297,75.3264294192194,110160027
p1_3,10160027,101600271,30.2332242503558,75.325273387134,110160027
p1_4,10160027,101600271,30.2320713455989,75.3249880671501,110160027
p1_5,10160027,101600271,30.231972855621,75.3252368420362,110160027
p1_6,10160027,101600271,30.2321921405253,75.3252894803881,110160027
p1_7,10160027,101600271,30.2321996720986,75.3254410251975,110160027
p1_8,10160027,101600271,30.2322022791814,75.3255288675427,110160027
p1_9,10160027,101600271,30.2324647251737,75.3255442902445,110160027
p1_10,10160027,101600271,30.2327462889691,75.3255754709243,110160027
p1_11,10160027,101600271,30.2326805328874,75.3263556584715,110160027
p1_1,10160044,101600441,30.2268828172013,75.3279378265142,110160044
p1_2,10160044,101600441,30.2267394197813,75.3299504891037,110160044
p1_3,10160044,101600441,30.2260812374254,75.3298794105648,110160044
p1_4,10160044,101600441,30.2262095717428,75.3279488906264,110160044
p1_5,10160044,101600441,30.2268828172013,75.3279378265142,110160044
p1_1,10160051,101600511,30.2380454472737,75.3275187313556,110160051
p1_2,10160051,101600511,30.2384037543795,75.327527783810993,110160051
p1_3,10160051,101600511,30.2383918784172,75.3286881744861,110160051
p1_4,10160051,101600511,30.2379880948428,75.3286620229482,110160051
p1_5,10160051,101600511,30.2380454472737,75.3275187313556,110160051
p1_1,10160059,101600591,30.2262104408234,75.3279026225209,110160059
p1_2,10160059,101600591,30.2275801022815,75.3280095756053,110160059
p1_3,10160059,101600591,30.2275780744551,75.3282469511032,110160059
p1_4,10160059,101600591,30.2274688614536,75.3299809992313,110160059
p1_5,10160059,101600591,30.2260829755888,75.3298847749829,110160059
p1_6,10160059,101600591,30.2262104408234,75.3279026225209,110160059
p1_1,NA,101600781,30.2352962585139,75.3259228169918,1NA
p1_2,NA,101600781,30.2350152813567,75.3259043768048,1NA
p1_3,NA,101600781,30.2351462110185,75.32349742949,1NA
p1_4,NA,101600781,30.2353075555168,75.323510505259,1NA
p1_5,NA,101600781,30.2353006035151,75.3236278519034,1NA
p1_6,NA,101600781,30.2354436987833,75.3236379101872,1NA
p1_7,NA,101600781,30.2354538371041,75.3232925757765,1NA
p1_8,NA,101600781,30.2358480721397,75.323312357068,1NA
p1_9,NA,101600781,30.2357681245307,75.3251211717724,1NA
p1_10,NA,101600781,30.2353223285186,75.3250896558165,1NA
p1_11,NA,101600781,30.2352962585139,75.3259228169918,1NA
p1_1,10160079,101600791,30.2328783803483,75.3195944800972,110160079
p1_2,10160079,101600791,30.2302289873208,75.3194328770041,110160079
p1_3,10160079,101600791,30.2301047137979,75.3218824043869,110160079
p1_4,10160079,101600791,30.2311814560994,75.3213875368237,110160079
p1_5,10160079,101600791,30.231231860212,75.3204246237874,110160079
p1_6,10160079,101600791,30.2328021960877,75.320357568562,110160079
p1_7,10160079,101600791,30.2328783803483,75.3195944800972,110160079
p1_1,10160098,101600961,30.2221989727408,75.3159781917929,110160098
p1_2,10160098,101600961,30.2215940661233,75.3155121579766,110160098
p1_3,10160098,101600961,30.221511499558,75.3179301694035,110160098
p1_4,10160098,101600961,30.2222221491655,75.3180361166596,110160098
p1_5,10160098,101600961,30.2221989727408,75.3159781917929,110160098
p1_1,10160098,101600981,30.2228400885765,75.3209278732538,110160098
p1_2,10160098,101600981,30.221333329365,75.3207920864224,110160098
p1_3,10160098,101600981,30.2212884246313,75.321219228208,110160098
p1_4,10160098,101600981,30.2226966852617,75.3213419392704,110160098
p1_5,10160098,101600981,30.2228400885765,75.3209278732538,110160098
p1_1,10160111,101601111,30.2379759291714,75.3286603465676,110160111
p1_2,10160111,101601111,30.2380550060089,75.3275274485349,110160111
p1_3,10160111,101601111,30.2374713421385,75.3275043144822,110160111
p1_4,10160111,101601111,30.2374035615935,75.3286261484026,110160111
p1_5,10160111,101601111,30.2379759291714,75.3286603465676,110160111
p1_1,10160117,101601171,30.2200820730155,75.314183793962,110160117
p1_2,10160117,101601171,30.2199406936636,75.3158802911639,110160117
p1_3,10160117,101601171,30.219023461211,75.3157186880707,110160117
p1_4,10160117,101601171,30.2190072371866,75.3147675096988,110160117
p1_5,10160117,101601171,30.2191680287383,75.3140671178698,110160117
p1_6,10160117,101601171,30.2193065120622,75.3134351223707,110160117
p1_7,10160117,101601171,30.2200820730155,75.314183793962,110160117
